Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Risk_Score,Risk_Category,Overall_Satisfaction,Income_Per_Company_Year,Engagement_Index,Automated_HR_Action,Target_ONET_Code,Current_Skills,Skill_Gap,Skill_Match_Pct,Recommendation
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,0.22249302,Low Risk,3.6666666666666665,3968.0,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,51-9083.00,"SAP software, Critical Thinking, Microsoft Excel, Microsoft Word, Microsoft Office software, Microsoft PowerPoint, Monitoring","Reading Comprehension, Microsoft Outlook",77.78,Start: Reading Comprehension
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,0.9375405,High Risk,2.6666666666666665,3302.3333333333335,2.3333333333333335,HIGH RISK: HR review; retention conversation; career-path and compensation review.,53-3031.00,"Writing, Active Listening, Microsoft Office software","Speaking, Critical Thinking, Reading Comprehension, Microsoft Excel",42.86,Start: Speaking
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,0.03861394,Low Risk,2.0,661.25,1.6666666666666667,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Active Listening, Critical Thinking, Microsoft Office software","Speaking, Reading Comprehension, Writing, Microsoft Excel",42.86,Start: Speaking
27,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,0.2579074,Low Risk,3.0,354.0,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,41-4012.00,"Adobe Photoshop, Monitoring, Microsoft Office software, Salesforce software, Apple macOS, Adobe Acrobat, Critical Thinking, Microsoft PowerPoint, Adobe Illustrator","Active Listening, Speaking, Reading Comprehension, Writing, Active Learning, Microsoft Excel, Microsoft Outlook, Adobe Creative Cloud software, Adobe InDesign, Autodesk AutoCAD",47.37,Start: Active Listening
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,0.58661383,Medium Risk,3.3333333333333335,1402.0,3.0,MEDIUM RISK: Manager check-in; mentorship; targeted development plan.,43-4161.00,"Monitoring, Oracle HRIS, Applicant tracking software, Microsoft PowerPoint, Microsoft Office software, Speaking, Oracle PeopleSoft, Microsoft Visio, Writing, Reading Comprehension","Active Listening, Critical Thinking, Active Learning, Microsoft Excel, Microsoft Outlook, Microsoft Word, Google Docs, Microsoft Access, Microsoft SharePoint",52.63,Start: Active Listening
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,0.057663288,Low Risk,2.6666666666666665,1140.7058823529412,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,47-1011.03,"Microsoft Excel, Microsoft PowerPoint, Microsoft Windows, Speaking, Oracle Primavera Enterprise Project Portfolio Management, Autodesk Revit, Mathematics, Reading Comprehension, Autodesk AutoCAD, Microsoft Visio, Autodesk AutoCAD Civil 3D, Critical Thinking, Microsoft Office software, Learning Strategies, Active Learning","Monitoring, Active Listening, Writing, Microsoft Outlook, Microsoft Project, Microsoft Word",71.43,Start: Monitoring
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,0.02259506,Low Risk,3.3333333333333335,855.0,3.0,LOW RISK: Continue standard career development and engagement tracking.,27-2041.00,"Active Learning, Microsoft Outlook, Microsoft PowerPoint, Microsoft Office software, Reading Comprehension, Critical Thinking, Microsoft Word, Active Listening, Monitoring","Speaking, Writing, Learning Strategies, Microsoft Excel",69.23,Start: Speaking
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,0.94322145,High Risk,3.3333333333333335,1219.5,3.3333333333333335,HIGH RISK: HR review; retention conversation; career-path and compensation review.,15-1221.00,"Go, Bash, C, Apache Spark, Writing, Git, GitHub, Amazon Web Services AWS software, Speaking, Mathematics, Reading Comprehension, Apache Kafka, Active Learning, Docker, Ansible software, Critical Thinking, Monitoring, Science","Active Listening, Learning Strategies, Apache Hadoop, C++",81.82,Start: Active Listening
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,0.5970573,Medium Risk,2.6666666666666665,812.6666666666666,2.6666666666666665,MEDIUM RISK: Manager check-in; mentorship; targeted development plan.,53-3031.00,"Microsoft Office software, Speaking, Microsoft Excel, Active Listening","Critical Thinking, Reading Comprehension, Writing",57.14,Start: Critical Thinking
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,0.05181114,Low Risk,3.0,596.75,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Git, Learning Strategies, Writing, Speaking, Critical Thinking, Mathematics, Ansible software, Monitoring, Apache Kafka, Apache Spark, Amazon Web Services AWS software","Active Learning, Reading Comprehension, Active Listening, Science, Apache Hadoop, Bash, C, C++, Docker, GitHub, Go",50.0,Start: Active Learning
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,0.034879107,Low Risk,3.3333333333333335,1300.6666666666667,3.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Reading Comprehension, Apache Kafka, Amazon Web Services AWS software, Active Learning, GitHub, Go, C, Science, Learning Strategies, Monitoring, Docker, Apache Hadoop, Speaking, Git","Mathematics, Critical Thinking, Active Listening, Writing, Ansible software, Apache Spark, Bash, C++",63.64,Start: Mathematics
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,0.057433553,Low Risk,2.6666666666666665,443.6666666666667,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Science, Speaking, Critical Thinking, Git, C++, C, Active Listening, Active Learning, Go, Monitoring, Reading Comprehension, Learning Strategies, GitHub, Writing","Mathematics, Amazon Web Services AWS software, Ansible software, Apache Hadoop, Apache Kafka, Apache Spark, Bash, Docker",63.64,Start: Mathematics
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,0.24673143,Low Risk,2.6666666666666665,1428.0,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,41-4012.00,"Microsoft Office software, Microsoft Outlook, Microsoft Excel, Microsoft PowerPoint, Adobe Illustrator, Writing, Active Listening, Adobe Creative Cloud software, Adobe InDesign, Salesforce software, Reading Comprehension, Critical Thinking, Adobe Photoshop, Adobe Acrobat, Monitoring, Speaking","Active Learning, Apple macOS, Autodesk AutoCAD",84.21,Start: Active Learning
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,0.91901803,High Risk,3.0,540.5,2.6666666666666665,HIGH RISK: HR review; retention conversation; career-path and compensation review.,41-4012.00,"Adobe InDesign, Adobe Illustrator, Adobe Acrobat, Adobe Photoshop, Autodesk AutoCAD, Microsoft Excel, Active Learning, Reading Comprehension, Salesforce software, Microsoft Office software, Writing, Apple macOS, Microsoft Outlook, Critical Thinking","Active Listening, Speaking, Monitoring, Microsoft PowerPoint, Adobe Creative Cloud software",73.68,Start: Active Listening
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,0.9625453,High Risk,2.3333333333333335,1236.0,3.0,HIGH RISK: HR review; retention conversation; career-path and compensation review.,15-1221.00,"Mathematics, Apache Hadoop, Apache Spark, Reading Comprehension, Apache Kafka, Science, Amazon Web Services AWS software, C++, Learning Strategies, Active Learning, Go, GitHub, Speaking","Critical Thinking, Active Listening, Writing, Monitoring, Ansible software, Bash, C, Docker, Git",59.09,Start: Critical Thinking
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,0.1354159,Low Risk,2.0,515.7272727272727,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Microsoft Excel, Writing, Reading Comprehension, Active Listening, Microsoft Office software","Speaking, Critical Thinking",71.43,Start: Speaking
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,0.24799871,Low Risk,2.0,381.54545454545456,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,51-9083.00,"Microsoft Outlook, Monitoring, Microsoft Office software, Microsoft Word, Reading Comprehension, Microsoft Excel, Critical Thinking","Microsoft PowerPoint, SAP software",77.78,Start: Microsoft PowerPoint
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,0.1350108,Low Risk,3.6666666666666665,1618.8333333333333,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Microsoft Excel, Speaking, Writing","Active Listening, Critical Thinking, Reading Comprehension, Microsoft Office software",42.86,Start: Active Listening
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,0.33197924,Low Risk,2.3333333333333335,515.5,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,51-9083.00,"Microsoft Office software, Microsoft Excel, Microsoft Outlook, Microsoft PowerPoint, Monitoring, Reading Comprehension, Critical Thinking","Microsoft Word, SAP software",77.78,Start: Microsoft Word
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,0.1540422,Low Risk,2.6666666666666665,714.0,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Learning Strategies, Active Learning, C, Ansible software, Apache Kafka, Monitoring, Amazon Web Services AWS software, Bash, Go, GitHub, Git, Speaking, Apache Hadoop, Active Listening, Science, Docker","Reading Comprehension, Mathematics, Critical Thinking, Writing, Apache Spark, C++",72.73,Start: Reading Comprehension
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,0.1909953,Low Risk,3.3333333333333335,1197.0,3.0,LOW RISK: Continue standard career development and engagement tracking.,51-9195.05,"Critical Thinking, Active Listening, Microsoft Outlook, Monitoring",Microsoft Excel,80.0,Start: Microsoft Excel
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,0.033587642,Low Risk,3.3333333333333335,590.6,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,51-9195.05,"Critical Thinking, Microsoft Outlook, Microsoft Excel, Monitoring",Active Listening,80.0,Start: Active Listening
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,0.041283216,Low Risk,3.3333333333333335,353.27272727272725,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,43-4161.00,"Microsoft PowerPoint, Monitoring, Microsoft Office software, Reading Comprehension, Microsoft Visio, Microsoft SharePoint, Applicant tracking software, Microsoft Word, Oracle PeopleSoft, Microsoft Excel, Critical Thinking, Speaking, Oracle HRIS, Active Learning, Active Listening","Writing, Microsoft Outlook, Google Docs, Microsoft Access",78.95,Start: Writing
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,0.048849072,Low Risk,1.0,841.15,1.6666666666666667,LOW RISK: Continue standard career development and engagement tracking.,47-1011.03,"Microsoft Office software, Learning Strategies, Active Listening, Critical Thinking, Autodesk AutoCAD Civil 3D, Microsoft Visio, Autodesk AutoCAD, Autodesk Revit, Writing, Mathematics, Oracle Primavera Enterprise Project Portfolio Management, Monitoring, Active Learning, Microsoft Project, Microsoft PowerPoint","Reading Comprehension, Speaking, Microsoft Excel, Microsoft Outlook, Microsoft Windows, Microsoft Word",71.43,Start: Reading Comprehension
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,0.3267768,Low Risk,2.6666666666666665,1466.5,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Mathematics, C++, Apache Hadoop, Active Learning, Reading Comprehension, Learning Strategies, Amazon Web Services AWS software, Monitoring, Bash, Speaking, Science, Apache Spark","Critical Thinking, Active Listening, Writing, Ansible software, Apache Kafka, C, Docker, Git, GitHub, Go",54.55,Start: Critical Thinking
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,0.059608616,Low Risk,2.0,722.2222222222222,2.0,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Writing, Active Listening, Microsoft Excel, Speaking, Reading Comprehension, Microsoft Office software",Critical Thinking,85.71,Start: Critical Thinking
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,0.043357927,Low Risk,3.3333333333333335,746.695652173913,3.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,47-1011.03,"Speaking, Autodesk AutoCAD Civil 3D, Autodesk AutoCAD, Microsoft Excel, Learning Strategies, Mathematics, Microsoft Office software, Active Listening, Critical Thinking","Reading Comprehension, Monitoring, Writing, Active Learning, Autodesk Revit, Microsoft Outlook, Microsoft PowerPoint, Microsoft Project, Microsoft Visio, Microsoft Windows, Microsoft Word, Oracle Primavera Enterprise Project Portfolio Management",42.86,Start: Reading Comprehension
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,0.011190761,Low Risk,2.3333333333333335,1677.6666666666667,2.0,LOW RISK: Continue standard career development and engagement tracking.,43-4051.00,"Adobe Creative Cloud software, Microsoft Excel, Intuit QuickBooks, Apple macOS, Reading Comprehension, Adobe Acrobat, Adobe Photoshop, Adobe Illustrator, Writing, Microsoft Outlook","Active Listening, Speaking, Critical Thinking, Monitoring, Microsoft Office software, Facebook, Google Docs, Kronos Workforce Timekeeper",55.56,Start: Active Listening
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,0.91085327,High Risk,2.3333333333333335,384.5,2.6666666666666665,HIGH RISK: HR review; retention conversation; career-path and compensation review.,15-1221.00,"Apache Hadoop, Critical Thinking, Reading Comprehension, Ansible software, Learning Strategies, Active Learning, Git, Speaking, Monitoring, GitHub, Apache Kafka","Mathematics, Active Listening, Writing, Science, Amazon Web Services AWS software, Apache Spark, Bash, C, C++, Docker, Go",50.0,Start: Mathematics
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,0.7671347,High Risk,3.0,517.4,2.6666666666666665,HIGH RISK: HR review; retention conversation; career-path and compensation review.,51-9083.00,"Monitoring, Reading Comprehension, SAP software, Microsoft Office software, Microsoft PowerPoint, Microsoft Excel","Critical Thinking, Microsoft Outlook, Microsoft Word",66.67,Start: Critical Thinking
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,0.4373522,Medium Risk,2.6666666666666665,1101.4,2.0,MEDIUM RISK: Manager check-in; mentorship; targeted development plan.,53-3031.00,"Active Listening, Critical Thinking, Writing","Speaking, Reading Comprehension, Microsoft Excel, Microsoft Office software",42.86,Start: Speaking
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,0.1468137,Low Risk,2.6666666666666665,732.1666666666666,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Reading Comprehension, Microsoft Office software, Microsoft Excel, Writing","Active Listening, Speaking, Critical Thinking",57.14,Start: Active Listening
