EmployeeID,TargetRoleONET,CurrentSkill
1960,51-9083.00,Microsoft Office software
1960,51-9083.00,Microsoft Excel
1961,41-4012.00,Adobe Photoshop
1961,41-4012.00,Microsoft PowerPoint
1961,41-4012.00,Active Listening
1961,41-4012.00,Speaking
1961,41-4012.00,Active Learning
1961,41-4012.00,Adobe Creative Cloud software
1961,41-4012.00,Salesforce software
1961,41-4012.00,Apple macOS
1961,41-4012.00,Microsoft Excel
1961,41-4012.00,Reading Comprehension
1962,53-3031.00,Writing
1962,53-3031.00,Critical Thinking
1962,53-3031.00,Speaking
1962,53-3031.00,Active Listening
1965,53-3031.00,Reading Comprehension
1965,53-3031.00,Speaking
1965,53-3031.00,Critical Thinking
1965,53-3031.00,Writing
1965,53-3031.00,Microsoft Excel
1965,53-3031.00,Active Listening
1966,51-9195.05,Monitoring
1966,51-9195.05,Microsoft Excel
1966,51-9195.05,Active Listening
1966,51-9195.05,Critical Thinking
1967,53-3031.00,Writing
1967,53-3031.00,Microsoft Office software
1967,53-3031.00,Reading Comprehension
1967,53-3031.00,Active Listening
1967,53-3031.00,Speaking
1968,53-3031.00,Active Listening
1968,53-3031.00,Reading Comprehension
1968,53-3031.00,Microsoft Excel
1968,53-3031.00,Critical Thinking
1969,15-1221.00,Bash
1969,15-1221.00,Apache Hadoop
1969,15-1221.00,Reading Comprehension
1969,15-1221.00,C
1969,15-1221.00,Git
1969,15-1221.00,GitHub
1969,15-1221.00,Critical Thinking
1969,15-1221.00,Mathematics
1969,15-1221.00,Speaking
1969,15-1221.00,Go
1969,15-1221.00,Active Listening
1969,15-1221.00,Apache Spark
1969,15-1221.00,C++
1969,15-1221.00,Ansible software
1969,15-1221.00,Active Learning
1969,15-1221.00,Docker
1969,15-1221.00,Monitoring
1969,15-1221.00,Writing
1970,43-4051.00,Microsoft Excel
1970,43-4051.00,Active Listening
1970,43-4051.00,Kronos Workforce Timekeeper
1970,43-4051.00,Adobe Acrobat
1970,43-4051.00,Intuit QuickBooks
1970,43-4051.00,Writing
1970,43-4051.00,Speaking
1970,43-4051.00,Adobe Illustrator
1970,43-4051.00,Microsoft Outlook
1970,43-4051.00,Facebook
1971,43-4051.00,Intuit QuickBooks
1971,43-4051.00,Microsoft Office software
1971,43-4051.00,Critical Thinking
1971,43-4051.00,Apple macOS
1971,43-4051.00,Adobe Acrobat
1971,43-4051.00,Google Docs
1971,43-4051.00,Writing
1971,43-4051.00,Microsoft Outlook
1971,43-4051.00,Facebook
1971,43-4051.00,Reading Comprehension
1971,43-4051.00,Speaking
1971,43-4051.00,Adobe Creative Cloud software
1971,43-4051.00,Active Listening
1971,43-4051.00,Adobe Illustrator
1971,43-4051.00,Microsoft Excel
1972,43-4161.00,Microsoft Excel
1972,43-4161.00,Microsoft Outlook
1972,43-4161.00,Active Learning
1972,43-4161.00,Critical Thinking
1972,43-4161.00,Active Listening
1972,43-4161.00,Microsoft Visio
1972,43-4161.00,Microsoft Office software
1972,43-4161.00,Microsoft Word
1972,43-4161.00,Google Docs
1972,43-4161.00,Speaking
1972,43-4161.00,Oracle HRIS
1972,43-4161.00,Applicant tracking software
1972,43-4161.00,Microsoft SharePoint
1972,43-4161.00,Microsoft Access
1972,43-4161.00,Microsoft PowerPoint
1973,47-1011.03,Critical Thinking
1973,47-1011.03,Autodesk AutoCAD
1973,47-1011.03,Microsoft PowerPoint
1973,47-1011.03,Writing
1973,47-1011.03,Speaking
1973,47-1011.03,Microsoft Word
1973,47-1011.03,Active Learning
1973,47-1011.03,Learning Strategies
1973,47-1011.03,Microsoft Excel
1973,47-1011.03,Reading Comprehension
1973,47-1011.03,Autodesk AutoCAD Civil 3D
1973,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
1973,47-1011.03,Microsoft Project
1973,47-1011.03,Active Listening
1973,47-1011.03,Mathematics
1973,47-1011.03,Monitoring
1974,51-9083.00,Microsoft Word
1974,51-9083.00,Critical Thinking
1974,51-9083.00,Microsoft Outlook
1974,51-9083.00,SAP software
1975,53-3031.00,Reading Comprehension
1975,53-3031.00,Speaking
1975,53-3031.00,Active Listening
1975,53-3031.00,Microsoft Excel
1975,53-3031.00,Writing
1975,53-3031.00,Critical Thinking
1976,15-1221.00,Speaking
1976,15-1221.00,Learning Strategies
1976,15-1221.00,Active Listening
1976,15-1221.00,Amazon Web Services AWS software
1976,15-1221.00,C++
1976,15-1221.00,Mathematics
1976,15-1221.00,Apache Spark
1976,15-1221.00,Go
1976,15-1221.00,Apache Kafka
1976,15-1221.00,Reading Comprehension
1976,15-1221.00,Writing
1976,15-1221.00,Ansible software
1976,15-1221.00,Bash
1979,27-2041.00,Learning Strategies
1979,27-2041.00,Speaking
1979,27-2041.00,Active Learning
1979,27-2041.00,Microsoft PowerPoint
1979,27-2041.00,Critical Thinking
1979,27-2041.00,Microsoft Office software
1979,27-2041.00,Reading Comprehension
1979,27-2041.00,Microsoft Excel
1979,27-2041.00,Writing
1980,51-9195.05,Monitoring
1980,51-9195.05,Microsoft Outlook
1980,51-9195.05,Microsoft Excel
1981,43-4051.00,Intuit QuickBooks
1981,43-4051.00,Adobe Illustrator
1981,43-4051.00,Monitoring
1981,43-4051.00,Kronos Workforce Timekeeper
1981,43-4051.00,Google Docs
1981,43-4051.00,Adobe Acrobat
1981,43-4051.00,Microsoft Outlook
1981,43-4051.00,Reading Comprehension
1981,43-4051.00,Facebook
1981,43-4051.00,Speaking
1982,51-9083.00,Microsoft PowerPoint
1982,51-9083.00,Reading Comprehension
1982,51-9083.00,SAP software
1982,51-9083.00,Microsoft Word
1982,51-9083.00,Monitoring
1985,51-9083.00,Microsoft Office software
1985,51-9083.00,Reading Comprehension
1985,51-9083.00,SAP software
1985,51-9083.00,Microsoft Outlook
1985,51-9083.00,Microsoft Excel
1985,51-9083.00,Microsoft Word
1985,51-9083.00,Microsoft PowerPoint
1986,53-3031.00,Microsoft Excel
1986,53-3031.00,Writing
1986,53-3031.00,Critical Thinking
1987,43-4161.00,Speaking
1987,43-4161.00,Google Docs
1987,43-4161.00,Active Learning
1987,43-4161.00,Microsoft Access
1987,43-4161.00,Oracle HRIS
1987,43-4161.00,Oracle PeopleSoft
1987,43-4161.00,Critical Thinking
1987,43-4161.00,Reading Comprehension
1987,43-4161.00,Writing
1987,43-4161.00,Microsoft Office software
1987,43-4161.00,Applicant tracking software
1987,43-4161.00,Microsoft PowerPoint
1987,43-4161.00,Monitoring
1989,51-9083.00,Microsoft Outlook
1989,51-9083.00,Critical Thinking
1989,51-9083.00,Microsoft Office software
1989,51-9083.00,SAP software
1989,51-9083.00,Monitoring
1989,51-9083.00,Microsoft PowerPoint
1992,51-9083.00,Critical Thinking
1992,51-9083.00,Monitoring
1992,51-9083.00,Microsoft Office software
1992,51-9083.00,SAP software
1992,51-9083.00,Microsoft PowerPoint
1992,51-9083.00,Microsoft Outlook
1992,51-9083.00,Reading Comprehension
1993,43-4051.00,Adobe Photoshop
1993,43-4051.00,Active Listening
1993,43-4051.00,Critical Thinking
1993,43-4051.00,Facebook
1993,43-4051.00,Microsoft Excel
1993,43-4051.00,Microsoft Office software
1993,43-4051.00,Adobe Creative Cloud software
1993,43-4051.00,Google Docs
1993,43-4051.00,Intuit QuickBooks
1993,43-4051.00,Apple macOS
1994,51-9083.00,Microsoft Office software
1994,51-9083.00,Reading Comprehension
1994,51-9083.00,SAP software
1994,51-9083.00,Microsoft Word
1994,51-9083.00,Microsoft Excel
1994,51-9083.00,Monitoring
1995,53-3031.00,Speaking
1995,53-3031.00,Microsoft Office software
1995,53-3031.00,Microsoft Excel
1995,53-3031.00,Reading Comprehension
1996,41-4012.00,Salesforce software
1996,41-4012.00,Adobe Photoshop
1996,41-4012.00,Active Learning
1996,41-4012.00,Adobe Acrobat
1996,41-4012.00,Adobe InDesign
1996,41-4012.00,Autodesk AutoCAD
1996,41-4012.00,Monitoring
1996,41-4012.00,Active Listening
1996,41-4012.00,Speaking
1996,41-4012.00,Critical Thinking
1996,41-4012.00,Reading Comprehension
1996,41-4012.00,Microsoft PowerPoint
1996,41-4012.00,Adobe Creative Cloud software
1997,51-9195.05,Microsoft Excel
1997,51-9195.05,Monitoring
1997,51-9195.05,Active Listening
1997,51-9195.05,Critical Thinking
1998,15-1221.00,Docker
1998,15-1221.00,Bash
1998,15-1221.00,Active Learning
1998,15-1221.00,Apache Spark
1998,15-1221.00,Reading Comprehension
1998,15-1221.00,Monitoring
1998,15-1221.00,Mathematics
1998,15-1221.00,Learning Strategies
1998,15-1221.00,Git
1998,15-1221.00,Amazon Web Services AWS software
1999,15-1221.00,Ansible software
1999,15-1221.00,Science
1999,15-1221.00,Amazon Web Services AWS software
1999,15-1221.00,C++
1999,15-1221.00,Monitoring
1999,15-1221.00,Apache Kafka
1999,15-1221.00,Git
1999,15-1221.00,Bash
1999,15-1221.00,Apache Spark
1999,15-1221.00,Reading Comprehension
1999,15-1221.00,Docker
1999,15-1221.00,Active Listening
1999,15-1221.00,Learning Strategies
1999,15-1221.00,Mathematics
1999,15-1221.00,Writing
1999,15-1221.00,Speaking
1999,15-1221.00,Apache Hadoop
1999,15-1221.00,Go
2000,27-2041.00,Microsoft Word
2000,27-2041.00,Writing
2000,27-2041.00,Active Learning
2000,27-2041.00,Reading Comprehension
2000,27-2041.00,Active Listening
2000,27-2041.00,Learning Strategies
2000,27-2041.00,Microsoft Excel
2003,51-9083.00,Monitoring
2003,51-9083.00,Microsoft PowerPoint
2003,51-9083.00,Microsoft Excel
2003,51-9083.00,Reading Comprehension
2003,51-9083.00,Microsoft Office software
2007,15-1221.00,Bash
2007,15-1221.00,C
2007,15-1221.00,Docker
2007,15-1221.00,Ansible software
2007,15-1221.00,Apache Hadoop
2007,15-1221.00,Git
2007,15-1221.00,Mathematics
2007,15-1221.00,C++
2007,15-1221.00,Writing
2007,15-1221.00,Active Listening
2007,15-1221.00,Amazon Web Services AWS software
2007,15-1221.00,Monitoring
2007,15-1221.00,Apache Spark
2007,15-1221.00,Active Learning
2007,15-1221.00,Go
2007,15-1221.00,Science
2007,15-1221.00,Critical Thinking
2008,15-1221.00,Reading Comprehension
2008,15-1221.00,Bash
2008,15-1221.00,Speaking
2008,15-1221.00,Apache Kafka
2008,15-1221.00,Docker
2008,15-1221.00,Science
2008,15-1221.00,C
2008,15-1221.00,Amazon Web Services AWS software
2008,15-1221.00,C++
2008,15-1221.00,Go
2008,15-1221.00,Ansible software
2008,15-1221.00,Critical Thinking
2008,15-1221.00,Apache Hadoop
2008,15-1221.00,Writing
2008,15-1221.00,Active Listening
2008,15-1221.00,Active Learning
2008,15-1221.00,GitHub
2009,43-4051.00,Critical Thinking
2009,43-4051.00,Adobe Photoshop
2009,43-4051.00,Google Docs
2009,43-4051.00,Microsoft Excel
2009,43-4051.00,Adobe Creative Cloud software
2009,43-4051.00,Facebook
2009,43-4051.00,Microsoft Outlook
2009,43-4051.00,Monitoring
2009,43-4051.00,Intuit QuickBooks
2009,43-4051.00,Active Listening
2010,51-9083.00,Reading Comprehension
2010,51-9083.00,Microsoft PowerPoint
2010,51-9083.00,Microsoft Excel
2010,51-9083.00,Microsoft Outlook
2010,51-9083.00,Microsoft Word
2010,51-9083.00,SAP software
2010,51-9083.00,Monitoring
2012,51-9083.00,SAP software
2012,51-9083.00,Microsoft Excel
2012,51-9083.00,Microsoft Word
2012,51-9083.00,Microsoft Office software
2012,51-9083.00,Reading Comprehension
2012,51-9083.00,Microsoft Outlook
2013,41-4012.00,Active Learning
2013,41-4012.00,Adobe Illustrator
2013,41-4012.00,Adobe Acrobat
2013,41-4012.00,Adobe InDesign
2013,41-4012.00,Adobe Photoshop
2013,41-4012.00,Microsoft Outlook
2013,41-4012.00,Microsoft Office software
2013,41-4012.00,Salesforce software
2013,41-4012.00,Apple macOS
2013,41-4012.00,Speaking
2013,41-4012.00,Critical Thinking
2013,41-4012.00,Autodesk AutoCAD
2013,41-4012.00,Monitoring
2013,41-4012.00,Microsoft Excel
2013,41-4012.00,Adobe Creative Cloud software
2014,15-1221.00,C
2014,15-1221.00,Science
2014,15-1221.00,Speaking
2014,15-1221.00,Mathematics
2014,15-1221.00,Critical Thinking
2014,15-1221.00,Writing
2014,15-1221.00,Git
2014,15-1221.00,Go
2014,15-1221.00,Apache Kafka
2014,15-1221.00,Monitoring
2014,15-1221.00,Apache Hadoop
2014,15-1221.00,Amazon Web Services AWS software
2014,15-1221.00,Learning Strategies
2014,15-1221.00,C++
2015,27-2041.00,Speaking
2015,27-2041.00,Learning Strategies
2015,27-2041.00,Critical Thinking
2015,27-2041.00,Active Listening
2015,27-2041.00,Reading Comprehension
2015,27-2041.00,Microsoft Office software
2015,27-2041.00,Active Learning
2016,53-3031.00,Writing
2016,53-3031.00,Microsoft Office software
2016,53-3031.00,Active Listening
2016,53-3031.00,Speaking
2017,27-2041.00,Speaking
2017,27-2041.00,Active Listening
2017,27-2041.00,Active Learning
2017,27-2041.00,Critical Thinking
2017,27-2041.00,Microsoft PowerPoint
2017,27-2041.00,Microsoft Word
2017,27-2041.00,Reading Comprehension
2017,27-2041.00,Microsoft Office software
2018,53-3031.00,Microsoft Office software
2018,53-3031.00,Microsoft Excel
2018,53-3031.00,Writing
2018,53-3031.00,Reading Comprehension
2018,53-3031.00,Active Listening
2019,41-4012.00,Microsoft PowerPoint
2019,41-4012.00,Microsoft Office software
2019,41-4012.00,Microsoft Outlook
2019,41-4012.00,Monitoring
2019,41-4012.00,Salesforce software
2019,41-4012.00,Adobe Illustrator
2019,41-4012.00,Microsoft Excel
2019,41-4012.00,Active Learning
2019,41-4012.00,Apple macOS
2019,41-4012.00,Adobe Photoshop
2019,41-4012.00,Critical Thinking
2020,15-1221.00,C
2020,15-1221.00,Mathematics
2020,15-1221.00,Go
2020,15-1221.00,Apache Hadoop
2020,15-1221.00,Writing
2020,15-1221.00,Apache Kafka
2020,15-1221.00,Learning Strategies
2020,15-1221.00,Reading Comprehension
2020,15-1221.00,GitHub
2020,15-1221.00,C++
2020,15-1221.00,Amazon Web Services AWS software
2020,15-1221.00,Ansible software
2020,15-1221.00,Bash
2020,15-1221.00,Active Learning
2020,15-1221.00,Git
2020,15-1221.00,Speaking
2020,15-1221.00,Monitoring
2020,15-1221.00,Apache Spark
2020,15-1221.00,Science
2021,41-4012.00,Microsoft PowerPoint
2021,41-4012.00,Active Learning
2021,41-4012.00,Microsoft Excel
2021,41-4012.00,Apple macOS
2021,41-4012.00,Adobe Acrobat
2021,41-4012.00,Active Listening
2021,41-4012.00,Adobe InDesign
2021,41-4012.00,Adobe Creative Cloud software
2021,41-4012.00,Writing
2021,41-4012.00,Autodesk AutoCAD
2021,41-4012.00,Adobe Photoshop
2021,41-4012.00,Monitoring
2021,41-4012.00,Reading Comprehension
2021,41-4012.00,Adobe Illustrator
2021,41-4012.00,Speaking
2022,47-1011.03,Mathematics
2022,47-1011.03,Microsoft Windows
2022,47-1011.03,Microsoft Outlook
2022,47-1011.03,Microsoft Visio
2022,47-1011.03,Microsoft Word
2022,47-1011.03,Monitoring
2022,47-1011.03,Speaking
2022,47-1011.03,Reading Comprehension
2022,47-1011.03,Critical Thinking
2022,47-1011.03,Microsoft PowerPoint
2022,47-1011.03,Autodesk AutoCAD
2022,47-1011.03,Microsoft Office software
2023,41-4012.00,Adobe Acrobat
2023,41-4012.00,Microsoft Office software
2023,41-4012.00,Adobe Creative Cloud software
2023,41-4012.00,Writing
2023,41-4012.00,Adobe InDesign
2023,41-4012.00,Apple macOS
2023,41-4012.00,Salesforce software
2023,41-4012.00,Active Learning
2023,41-4012.00,Adobe Illustrator
2023,41-4012.00,Adobe Photoshop
2023,41-4012.00,Reading Comprehension
2023,41-4012.00,Microsoft Excel
2024,53-3031.00,Microsoft Excel
2024,53-3031.00,Active Listening
2024,53-3031.00,Microsoft Office software
2025,51-9195.05,Microsoft Outlook
2025,51-9195.05,Microsoft Excel
2025,51-9195.05,Monitoring
2025,51-9195.05,Active Listening
2026,43-4051.00,Adobe Creative Cloud software
2026,43-4051.00,Microsoft Office software
2026,43-4051.00,Apple macOS
2026,43-4051.00,Speaking
2026,43-4051.00,Adobe Illustrator
2026,43-4051.00,Monitoring
2026,43-4051.00,Critical Thinking
2026,43-4051.00,Writing
2026,43-4051.00,Reading Comprehension
2026,43-4051.00,Google Docs
2026,43-4051.00,Adobe Acrobat
2026,43-4051.00,Microsoft Excel
2026,43-4051.00,Microsoft Outlook
2027,15-1221.00,Ansible software
2027,15-1221.00,Active Learning
2027,15-1221.00,Reading Comprehension
2027,15-1221.00,Mathematics
2027,15-1221.00,Learning Strategies
2027,15-1221.00,Apache Spark
2027,15-1221.00,Git
2027,15-1221.00,Writing
2027,15-1221.00,Critical Thinking
2027,15-1221.00,C
2027,15-1221.00,Speaking
2027,15-1221.00,Go
2027,15-1221.00,GitHub
2027,15-1221.00,Science
2027,15-1221.00,Docker
2027,15-1221.00,Active Listening
2027,15-1221.00,Amazon Web Services AWS software
2027,15-1221.00,C++
2031,47-1011.03,Mathematics
2031,47-1011.03,Reading Comprehension
2031,47-1011.03,Learning Strategies
2031,47-1011.03,Microsoft Windows
2031,47-1011.03,Critical Thinking
2031,47-1011.03,Microsoft Word
2031,47-1011.03,Microsoft PowerPoint
2031,47-1011.03,Autodesk AutoCAD Civil 3D
2031,47-1011.03,Microsoft Office software
2031,47-1011.03,Autodesk AutoCAD
2031,47-1011.03,Microsoft Visio
2032,51-9083.00,Microsoft PowerPoint
2032,51-9083.00,Microsoft Outlook
2032,51-9083.00,SAP software
2032,51-9083.00,Reading Comprehension
2034,51-9195.05,Microsoft Excel
2034,51-9195.05,Microsoft Outlook
2034,51-9195.05,Active Listening
2035,53-3031.00,Writing
2035,53-3031.00,Microsoft Excel
2035,53-3031.00,Active Listening
2035,53-3031.00,Speaking
2036,53-3031.00,Reading Comprehension
2036,53-3031.00,Microsoft Office software
2036,53-3031.00,Writing
2036,53-3031.00,Speaking
2037,53-3031.00,Microsoft Excel
2037,53-3031.00,Microsoft Office software
2037,53-3031.00,Active Listening
2037,53-3031.00,Writing
2037,53-3031.00,Reading Comprehension
2038,15-1221.00,GitHub
2038,15-1221.00,C++
2038,15-1221.00,Monitoring
2038,15-1221.00,Writing
2038,15-1221.00,Apache Hadoop
2038,15-1221.00,Bash
2038,15-1221.00,Science
2038,15-1221.00,Ansible software
2038,15-1221.00,Apache Spark
2038,15-1221.00,Apache Kafka
2038,15-1221.00,Learning Strategies
2038,15-1221.00,C
2038,15-1221.00,Docker
2038,15-1221.00,Go
2038,15-1221.00,Mathematics
2038,15-1221.00,Git
2038,15-1221.00,Reading Comprehension
2038,15-1221.00,Amazon Web Services AWS software
2040,43-4161.00,Microsoft Access
2040,43-4161.00,Microsoft Excel
2040,43-4161.00,Applicant tracking software
2040,43-4161.00,Microsoft SharePoint
2040,43-4161.00,Microsoft Word
2040,43-4161.00,Monitoring
2040,43-4161.00,Microsoft PowerPoint
2040,43-4161.00,Microsoft Visio
2040,43-4161.00,Active Listening
2040,43-4161.00,Critical Thinking
2040,43-4161.00,Microsoft Office software
2040,43-4161.00,Speaking
2040,43-4161.00,Google Docs
2040,43-4161.00,Reading Comprehension
2040,43-4161.00,Writing
2041,53-3031.00,Reading Comprehension
2041,53-3031.00,Speaking
2041,53-3031.00,Active Listening
2041,53-3031.00,Critical Thinking
2044,53-3031.00,Active Listening
2044,53-3031.00,Critical Thinking
2044,53-3031.00,Microsoft Excel
2044,53-3031.00,Reading Comprehension
2045,53-3031.00,Critical Thinking
2045,53-3031.00,Active Listening
2045,53-3031.00,Microsoft Office software
2045,53-3031.00,Speaking
2046,53-3031.00,Reading Comprehension
2046,53-3031.00,Microsoft Excel
2046,53-3031.00,Speaking
2046,53-3031.00,Active Listening
2048,15-1221.00,Apache Kafka
2048,15-1221.00,Amazon Web Services AWS software
2048,15-1221.00,Docker
2048,15-1221.00,Apache Spark
2048,15-1221.00,Ansible software
2048,15-1221.00,Reading Comprehension
2048,15-1221.00,Learning Strategies
2048,15-1221.00,Git
2048,15-1221.00,Mathematics
2048,15-1221.00,Bash
2048,15-1221.00,Critical Thinking
2049,43-4051.00,Kronos Workforce Timekeeper
2049,43-4051.00,Apple macOS
2049,43-4051.00,Adobe Creative Cloud software
2049,43-4051.00,Google Docs
2049,43-4051.00,Microsoft Office software
2049,43-4051.00,Microsoft Excel
2049,43-4051.00,Critical Thinking
2049,43-4051.00,Adobe Illustrator
2049,43-4051.00,Intuit QuickBooks
2049,43-4051.00,Monitoring
2049,43-4051.00,Microsoft Outlook
2049,43-4051.00,Speaking
2049,43-4051.00,Adobe Acrobat
2049,43-4051.00,Writing
2049,43-4051.00,Reading Comprehension
2051,15-1221.00,Git
2051,15-1221.00,Go
2051,15-1221.00,Apache Hadoop
2051,15-1221.00,Speaking
2051,15-1221.00,Reading Comprehension
2051,15-1221.00,Bash
2051,15-1221.00,C
2051,15-1221.00,Apache Kafka
2051,15-1221.00,C++
2051,15-1221.00,Mathematics
2051,15-1221.00,Writing
2051,15-1221.00,Amazon Web Services AWS software
2051,15-1221.00,GitHub
2051,15-1221.00,Apache Spark
2052,15-1221.00,Monitoring
2052,15-1221.00,Writing
2052,15-1221.00,C
2052,15-1221.00,Critical Thinking
2052,15-1221.00,Ansible software
2052,15-1221.00,Learning Strategies
2052,15-1221.00,Speaking
2052,15-1221.00,Docker
2052,15-1221.00,Science
2052,15-1221.00,Mathematics
2052,15-1221.00,Apache Spark
2052,15-1221.00,Bash
2052,15-1221.00,Reading Comprehension
2052,15-1221.00,Git
2052,15-1221.00,Apache Kafka
2052,15-1221.00,GitHub
2052,15-1221.00,Apache Hadoop
2053,51-9083.00,SAP software
2053,51-9083.00,Reading Comprehension
2053,51-9083.00,Microsoft Office software
2053,51-9083.00,Microsoft Word
